House_ID,Area,Bedrooms,Bathrooms,Garage,Floors,Has_Garden,Location_Score,Year_Built,Distance_Center,Renovated,Price
43357,1272,2,3,0,2,1,8,2013,19,1,206700
43358,876,4,1,0,1,1,10,2002,35,1,143100
43359,3109,3,2,1,2,0,5,1986,16,1,368900
43360,1825,3,1,1,2,0,10,2015,36,1,244500
43361,2864,1,1,1,1,1,8,1996,7,1,351900
43362,1143,1,3,1,1,0,8,2002,10,1,185300
43363,3883,5,3,1,2,0,9,2003,6,1,511300
43364,1739,5,1,1,1,0,2,2019,43,1,230400
43365,3541,2,2,1,2,1,4,1985,9,1,415600
43366,1645,3,1,0,3,1,6,1972,5,0,216000
43367,1830,1,1,1,2,1,7,2007,17,1,245500
43368,3093,3,2,1,3,1,10,1984,17,1,382800
43369,1785,5,1,0,3,0,5,1999,46,1,214500
43370,973,3,1,0,2,0,1,2007,19,1,150800
43371,1645,2,2,0,2,1,6,2000,11,0,227000
43372,1492,1,1,0,1,0,3,2022,11,1,210700
43373,1808,2,3,1,1,0,2,2020,30,0,230800
43374,3128,1,2,0,3,1,8,1997,39,1,334300
43375,2132,2,1,0,1,1,8,2024,50,0,237200
43376,3837,5,3,1,2,1,6,1995,5,0,493200
43377,1036,4,1,0,3,1,3,1984,11,0,162100
43378,3004,2,1,0,3,0,2,1976,20,0,309400
43379,2074,2,1,1,3,0,5,1980,12,1,253400
43380,3870,3,1,0,1,1,8,1979,40,1,398000
43381,2044,5,3,0,1,0,2,2001,46,0,233400
43382,1137,4,2,0,1,1,4,2000,24,1,176700
43383,2034,4,3,0,3,1,5,1999,8,0,295400
43384,1136,1,1,0,2,0,4,1973,18,0,113600
43385,1957,1,3,1,2,0,3,2012,25,0,240200
43386,2667,4,2,1,1,0,5,2000,18,0,335700
43387,3618,4,3,1,3,0,1,1978,8,1,433800
43388,1294,5,2,0,3,1,10,2008,33,1,214900
43389,1346,4,3,0,2,0,5,1983,16,1,196600
43390,960,1,3,0,3,1,1,1994,46,1,95000
43391,2836,1,2,0,1,0,9,1991,48,0,268600
43392,3452,3,1,1,3,1,6,1998,29,0,394700
43393,3234,4,3,0,3,1,9,1973,16,1,392400
43394,2541,5,1,1,1,0,7,1974,4,0,327100
43395,2307,2,2,0,1,0,3,1979,46,1,211700
43396,2325,1,2,0,1,0,1,2014,44,1,237500
43397,1787,2,3,0,3,1,10,1996,9,1,263200
43398,2175,1,2,0,2,0,1,2017,49,0,214000
43399,2353,5,3,1,2,1,4,1974,10,0,312300
43400,3081,2,3,0,2,1,10,2016,49,1,349600
43401,2823,3,1,1,3,1,6,2021,36,1,351300
43402,2717,5,1,0,3,1,2,2015,29,0,342200
43403,2668,1,2,1,2,1,3,1976,16,0,289800
43404,2401,4,2,1,2,1,3,1983,13,1,311600
43405,2099,2,2,0,2,1,10,2003,28,0,257900
43406,1510,4,1,0,1,1,9,1994,1,0,240500
43407,3306,1,1,0,3,0,7,1992,9,1,379100
43408,2276,2,2,0,3,0,9,2022,39,1,280100
43409,3260,2,1,0,2,0,2,2012,4,0,392000
43410,1841,2,3,1,1,0,7,1993,44,1,203100
43411,871,5,3,0,1,1,5,1999,32,1,154100
43412,3225,5,1,0,1,0,5,1974,32,1,348500
43413,2846,5,1,1,3,0,1,2022,43,1,348100
43414,3529,5,2,0,3,0,8,1970,16,1,415900
43415,3681,1,3,0,1,1,3,1976,29,0,365600
43416,2178,3,2,1,3,1,10,2021,37,0,291300
43417,2617,1,3,0,1,1,8,1990,28,1,291700
43418,2998,2,2,0,2,1,2,2004,43,0,310300
43419,1903,5,2,1,3,0,2,2017,36,0,259300
43420,3977,2,2,0,2,0,9,1970,19,1,425200
43421,1519,5,1,0,1,0,4,1989,45,0,164400
43422,2815,4,2,1,3,1,4,2019,34,1,362500
43423,2731,4,3,0,2,0,1,1995,43,1,298600
43424,2977,5,1,1,1,0,9,2001,12,0,389700
43425,1994,4,2,0,3,1,9,1999,14,0,285400
43426,1205,5,3,1,1,0,4,2007,27,0,196000
43427,2745,3,2,0,1,0,7,2016,3,1,375000
43428,1856,2,2,0,3,1,9,2005,27,1,245100
43429,1335,1,2,0,1,1,9,2010,21,0,184000
43430,3044,1,2,0,1,0,5,2018,41,1,325900
43431,3764,1,3,1,1,1,8,1987,24,0,410400
43432,1869,5,1,0,2,0,2,2008,28,0,242900
43433,1073,5,1,1,3,1,1,2014,39,0,167800
43434,2566,3,3,0,1,0,8,1978,29,1,287100
43435,932,5,2,0,1,0,9,2019,10,0,203200
43436,1063,1,3,1,2,0,5,1972,45,0,84800
43437,1166,4,1,1,2,0,7,2020,15,1,219100
43438,3672,2,1,0,3,0,3,1995,30,0,382200
43439,2852,5,2,0,1,0,2,1981,31,0,311700
43440,3116,1,2,1,1,1,4,2001,18,0,355600
43441,1650,2,2,0,2,0,8,2010,20,1,229000
43442,3580,2,2,0,3,1,10,1984,33,0,382500
43443,2529,5,3,1,3,0,10,1983,29,0,319400
43444,2244,5,3,1,1,1,8,2020,31,1,327900
43445,2169,5,3,0,3,0,7,2024,15,0,331400
43446,2748,3,2,0,2,1,5,1995,13,1,344300
43447,2916,1,2,1,2,1,3,1983,46,0,276600
43448,3647,5,1,1,3,0,10,1989,34,0,419700
43449,1157,2,2,1,1,0,6,2025,15,0,196200
43450,2511,3,3,0,1,0,7,2002,35,0,287600
43451,2209,1,3,0,3,0,4,2012,22,1,273900
43452,1124,4,3,1,2,0,5,2009,15,1,209900
43453,1550,5,3,1,1,1,4,1981,47,1,187500
43454,1055,5,2,1,1,0,5,2012,9,0,210000
43455,3266,4,2,0,1,1,10,2009,7,0,429100
43456,3058,5,2,1,3,0,5,1999,16,1,399800
43457,1710,1,1,1,2,0,5,1998,17,1,214500
43458,1383,3,1,1,2,1,3,1980,48,0,132300
43459,1376,2,2,0,3,0,7,2024,5,0,232100
43460,3013,4,2,0,1,1,4,1972,41,0,303800
43461,3061,1,2,0,1,1,3,1974,37,1,291600
43462,3376,1,2,1,2,0,9,2019,25,0,396100
43463,2671,4,2,0,1,0,10,1978,22,1,317100
43464,1952,3,3,0,1,0,5,2011,41,0,227700
43465,2850,3,1,1,1,1,1,1985,29,0,305500
43466,1694,2,2,1,1,0,8,2022,9,1,266900
43467,3743,2,3,1,2,0,3,1995,2,1,453300
43468,2583,2,1,0,1,1,1,2020,25,1,308800
43469,1893,3,3,0,3,0,7,1990,46,1,210300
43470,2899,5,1,1,2,1,4,1972,10,0,354900
43471,1236,5,3,1,3,1,7,2023,6,0,264600
43472,1821,5,2,0,1,0,8,1984,1,0,268600
43473,2941,4,3,1,1,0,10,2015,13,1,407600
43474,3434,4,2,0,2,0,8,1994,50,1,366400
43475,3450,4,3,0,3,1,4,1974,19,0,393500
43476,2933,4,3,0,1,1,4,1997,49,0,313800
43477,1317,3,3,0,2,0,2,1985,31,1,157200
43478,1541,4,2,0,3,0,9,2025,43,1,223600
43479,2824,2,2,1,1,1,5,1974,36,0,284400
43480,3277,4,2,0,2,1,8,2004,20,1,411700
43481,1662,1,3,1,3,0,4,1987,31,1,188700
43482,2841,5,3,0,2,1,9,2019,32,1,382100
43483,3676,1,2,0,1,0,1,2021,42,0,375600
43484,842,1,2,1,1,0,10,2005,2,1,169200
43485,2647,2,1,0,3,0,4,1993,0,1,331700
43486,2533,3,1,1,3,1,7,1982,41,0,270800
43487,1203,2,2,1,2,1,5,2007,50,0,137300
43488,2126,3,3,0,2,1,3,1974,32,1,233600
43489,2005,2,2,0,1,1,7,1995,21,0,242000
43490,3016,3,2,1,2,0,6,2016,20,0,378600
43491,3050,4,2,1,2,1,9,2023,5,1,440500
43492,3553,2,1,1,3,1,9,1971,12,0,399300
43493,3390,1,3,0,1,1,10,1983,27,0,360500
43494,2949,2,2,1,3,0,7,2009,8,0,377900
43495,2399,1,2,0,2,0,9,1995,47,1,240400
43496,3193,3,1,0,1,1,8,2024,39,1,376800
43497,3450,4,2,0,2,1,5,2020,18,0,435000
43498,1241,4,3,1,1,0,1,1985,16,1,185100
43499,1049,4,2,0,2,1,9,1998,22,0,174900
43500,1677,1,2,0,2,1,7,1997,10,1,227700
43501,2686,5,1,1,3,1,8,2013,23,0,366100
43502,2103,5,1,0,3,0,5,2000,36,1,262300
43503,2540,2,3,1,1,0,10,1979,16,1,307000
43504,1912,5,1,0,1,1,6,1980,8,0,260200
43505,2744,5,1,1,2,1,8,1978,10,1,360400
43506,3518,5,3,1,3,0,8,1992,7,1,463300
43507,2698,5,1,0,3,0,6,2006,40,0,316800
43508,2822,1,2,0,3,0,4,1980,16,0,300200
43509,1047,4,1,0,3,1,5,1976,48,1,110700
43510,3499,3,3,0,1,0,3,1993,1,0,420400
43511,3748,1,1,1,1,1,6,1990,22,1,407800
43512,2938,5,1,1,3,1,2,2019,22,1,393800
43513,1367,5,2,0,1,1,2,1987,43,0,157200
43514,2669,1,3,1,3,1,9,1983,3,0,336400
43515,2662,3,3,0,3,0,5,2001,37,0,300700
43516,1988,4,1,0,2,0,5,2025,28,1,274800
43517,3395,5,3,0,2,1,5,2014,25,0,428000
43518,2153,2,3,0,1,1,6,1971,34,1,223300
43519,2927,3,3,0,1,1,7,2020,28,1,370700
43520,1733,5,3,1,3,0,3,1974,22,1,234300
43521,1780,2,2,0,2,1,4,2018,6,1,269000
43522,1669,1,3,0,3,1,5,1996,32,0,189900
43523,968,4,2,1,3,1,2,2025,5,0,216300
43524,3964,2,1,1,1,0,5,1973,38,1,390400
43525,3471,5,3,1,2,0,8,1988,24,0,419100
43526,1178,2,1,1,2,1,5,2014,22,0,178800
43527,2032,1,1,0,3,1,1,1989,26,1,217200
43528,2732,5,3,1,1,0,8,1998,45,0,320700
43529,2725,3,1,1,3,0,10,2023,19,0,364000
43530,993,2,3,1,2,0,9,2018,49,0,135800
43531,1063,3,3,1,1,1,8,1983,50,0,117300
43532,2070,1,1,0,2,0,3,1982,9,1,234500
43533,2453,2,3,1,1,0,5,2018,26,0,305300
43534,2271,4,2,0,3,0,4,2007,7,0,315600
43535,2815,1,2,1,2,0,7,2005,31,0,313000
43536,2563,2,3,1,3,1,10,1984,35,0,290800
43537,1320,2,2,1,2,1,2,1991,42,1,146000
43538,1718,4,3,1,2,0,5,1975,44,0,184800
43539,3326,2,1,1,3,0,2,1986,39,0,331100
43540,2100,2,3,1,3,1,7,2000,17,1,288500
43541,1373,3,3,1,1,1,2,2007,14,0,214300
43542,2337,3,2,0,1,1,10,2010,28,1,302700
43543,2183,5,1,1,1,0,2,1976,47,1,225800
43544,3690,2,2,1,1,0,3,1983,0,1,431000
43545,2180,1,3,0,3,1,4,1995,34,0,235000
43546,3959,1,2,1,1,0,10,1999,8,0,458900
43547,2323,2,3,0,2,1,6,2011,34,1,283300
43548,1695,5,2,0,1,0,8,2025,42,1,242500
43549,1906,3,1,1,3,0,2,1980,41,1,197100
43550,1316,3,3,1,2,0,6,1977,8,1,199600
43551,1823,5,2,1,2,0,10,2002,47,1,239800
43552,1695,2,3,1,1,1,9,2017,22,0,248500
43553,1264,5,2,1,3,0,3,1988,14,1,208400
43554,2410,1,1,1,2,0,10,1979,49,1,227500
43555,1412,2,3,1,1,0,9,2022,37,0,196700
43556,1404,2,3,1,3,0,10,2008,33,0,195900
43557,2454,5,1,1,1,0,4,1991,41,1,280900
43558,1420,5,3,0,3,1,7,1974,40,0,175000
43559,3847,4,2,0,1,0,3,1987,24,0,419700
43560,3402,4,3,0,2,1,9,2004,7,1,450700
43561,2983,3,3,1,2,0,7,2013,23,1,381800
43562,3177,4,3,0,1,1,3,1995,20,1,384700
43563,3802,3,1,0,2,0,8,2015,5,0,469700
43564,3242,1,3,0,1,1,1,1972,14,0,336200
43565,955,4,2,1,1,1,1,2020,23,0,175000
43566,3910,5,3,1,3,0,4,1972,9,1,471500
43567,3717,3,1,0,1,0,4,1977,47,1,356200
43568,3385,3,2,0,1,0,3,2003,49,1,349000
43569,3917,1,3,0,2,1,4,1987,8,1,443700
43570,3515,4,2,0,2,1,1,1976,2,1,420500
43571,1043,5,3,0,1,0,6,1991,48,1,135300
43572,3394,3,2,1,2,1,4,1979,17,1,392900
43573,1249,1,2,0,1,0,10,1984,18,1,156900
43574,3125,1,1,0,2,0,5,1979,33,1,305000
43575,1553,4,3,0,1,1,8,1991,14,0,230300
43576,1205,5,3,0,3,1,1,1992,6,0,210500
43577,3618,4,3,1,2,0,8,2021,37,0,437300
43578,1869,3,1,1,1,1,3,1985,9,0,241400
43579,1548,5,2,1,2,1,3,2008,21,1,249300
43580,3619,4,3,0,2,1,4,1983,46,1,382900
43581,2094,5,1,0,2,0,2,2018,4,0,311400
43582,2379,1,2,0,2,1,8,1985,25,0,258400
43583,3085,1,3,1,3,0,9,2025,0,0,418500
43584,2835,2,2,1,1,0,10,1974,6,0,334500
43585,1990,1,1,0,3,1,8,1983,22,1,227000
43586,2199,4,3,0,2,0,1,1976,31,1,244400
43587,3048,1,2,1,2,1,5,1979,45,1,298300
43588,3593,3,3,1,2,1,9,1994,44,1,402300
43589,3079,1,1,1,3,1,10,1989,25,1,349400
43590,1523,4,2,0,1,1,4,1975,43,0,154800
43591,2241,3,2,0,2,1,10,2012,31,0,286600
43592,1977,2,1,1,3,0,7,2002,43,0,216200
43593,1524,1,3,0,3,1,9,1988,12,1,212400
43594,886,2,2,0,2,1,7,1999,7,0,158100
43595,3550,4,3,1,3,0,8,2006,23,1,446500
43596,3667,5,3,1,1,0,2,2000,14,0,450700
43597,853,4,1,0,2,1,10,1982,28,1,134300
43598,2551,1,2,1,3,0,9,2025,15,1,344600
43599,1865,2,1,1,1,1,2,2002,42,0,196500
43600,2053,4,3,0,3,0,9,1981,29,1,256800
43601,1541,2,1,1,1,1,1,1973,21,0,164600
43602,3541,3,3,0,2,0,8,1976,18,0,395100
43603,3283,2,1,1,3,1,1,2008,26,0,372300
43604,2672,4,2,0,2,0,7,2016,20,1,355200
43605,3441,3,3,0,3,1,7,1993,13,0,416600
43606,3289,4,1,0,2,1,9,1977,29,0,362400
43607,3014,5,3,0,2,0,6,2002,24,0,375400
43608,2746,1,3,0,1,0,10,1982,20,0,299600
43609,3413,4,3,1,3,1,3,1994,2,1,448300
43610,2286,3,1,1,2,0,9,1998,31,1,279100
43611,872,5,1,0,1,1,2,1977,2,1,161200
43612,1524,2,1,1,1,0,10,1970,45,0,135900
43613,3795,4,1,0,1,0,4,1980,26,1,408500
43614,1069,4,2,0,2,0,8,2008,6,0,202900
43615,1018,2,1,1,1,0,3,2017,43,1,128300
43616,1346,3,3,0,3,1,1,1970,7,0,181100
43617,1901,2,1,1,2,0,3,1975,5,0,227600
43618,3155,5,3,1,2,1,3,1998,45,1,369000
43619,2588,4,1,0,1,0,2,1981,45,0,249300
43620,2768,2,3,1,1,1,4,2022,4,0,377800
43621,2727,4,1,0,3,0,6,1975,22,0,305700
43622,1220,4,3,1,2,0,7,1979,42,0,146000
43623,2059,4,2,0,2,1,3,1999,36,0,243900
43624,2657,2,3,1,3,0,6,1996,35,1,305200
43625,3696,2,1,0,3,1,1,1978,16,0,390600
43626,3733,1,3,1,3,0,5,1973,7,0,412800
43627,3309,2,3,0,2,1,7,2013,1,0,428400
43628,1384,5,3,0,3,1,8,1978,7,1,233900
43629,2362,3,3,0,3,0,6,2009,39,1,284700
43630,3763,1,3,1,3,0,4,1978,29,0,385800
43631,2885,4,2,0,3,1,6,2022,12,0,394500
43632,2589,2,1,1,1,0,8,1987,13,1,310400
43633,3273,3,2,0,1,0,4,1980,13,1,370800
43634,2692,3,1,1,1,1,4,2019,24,1,344200
43635,3281,3,2,0,3,0,9,1995,9,1,408600
43636,3902,4,2,0,2,0,6,2014,4,1,498200
43637,1004,1,1,1,1,1,8,1989,4,0,156400
43638,3552,3,3,1,3,1,6,1999,1,0,457700
43639,1541,1,3,0,2,1,5,2020,46,0,177100
43640,2004,5,1,0,3,0,5,2000,24,1,270400
43641,2887,5,1,1,3,1,9,1985,46,1,332700
43642,3688,3,2,0,3,0,4,2020,24,1,441800
43643,3753,3,1,0,3,1,5,2000,5,1,459800
43644,967,5,1,1,3,0,1,2002,37,0,142200
43645,1441,1,3,1,2,1,1,1977,49,1,126600
43646,1905,1,1,0,1,0,3,2019,10,0,243500
43647,3534,1,1,0,1,0,10,2002,9,1,411900
43648,2623,2,3,1,2,0,2,2004,47,1,280800
43649,3447,5,3,1,2,1,9,1977,3,0,445200
43650,901,2,3,1,2,0,4,1990,40,0,102100
43651,3607,2,1,1,1,0,2,1981,1,1,412200
43652,3565,5,2,0,2,0,7,1988,24,0,413500
43653,888,2,2,0,2,1,3,2020,9,0,168300
43654,3192,2,3,1,1,1,2,1994,19,1,372700
43655,3647,4,3,1,2,0,7,1977,43,0,385200
43656,2746,5,2,0,1,1,9,2016,29,0,359100
43657,1407,3,1,1,1,1,7,1999,4,0,224700
43658,3006,3,2,0,3,1,8,1973,7,1,366100
43659,3985,1,2,0,3,0,8,1978,16,1,429500
43660,3383,1,2,0,3,1,9,2013,11,0,412800
43661,3010,3,1,0,2,0,10,2007,21,1,369500
43662,1085,1,2,0,2,1,4,1996,22,0,136500
43663,1664,2,1,0,3,1,3,1986,30,0,178400
43664,854,3,2,0,3,0,3,1972,2,0,134400
43665,1375,3,2,0,1,1,7,1986,16,0,187500
43666,2880,1,2,0,2,0,4,2009,21,1,331500
43667,1357,1,2,1,3,1,1,2008,22,1,187700
43668,1530,2,2,0,3,0,1,2024,9,0,229500
43669,1792,2,3,0,2,1,7,1993,36,0,204200
43670,1600,4,2,0,2,1,6,1972,49,0,157500
43671,995,3,2,0,3,0,2,1988,25,1,135000
43672,1247,2,1,1,2,1,3,1989,39,0,131200
43673,2621,2,2,0,3,1,2,2008,6,0,335100
43674,2414,2,2,0,3,1,8,2012,31,0,292900
43675,3772,2,1,0,2,0,6,1983,44,1,369200
43676,891,3,3,0,3,1,2,2014,23,1,164600
43677,1407,1,2,1,2,1,7,1974,22,0,160700
43678,2051,1,3,0,3,0,1,1971,39,0,178600
43679,1085,5,1,1,1,0,10,2005,17,1,206000
43680,3721,1,2,1,2,0,8,1972,32,0,371100
43681,901,1,1,1,2,0,3,2012,32,1,121100
43682,939,5,2,0,2,1,3,2005,30,1,163900
43683,1634,4,1,1,1,0,10,2024,14,1,274400
43684,2478,4,3,1,2,1,10,2019,11,0,370300
43685,3113,5,2,1,1,1,8,1985,0,0,414300
43686,3420,5,3,1,2,1,4,1988,11,1,438500
43687,1334,3,2,1,2,1,2,2009,1,0,229900
43688,3370,5,3,0,2,1,7,1971,48,1,359000
43689,815,3,2,1,1,0,8,1985,5,1,158000
43690,1360,4,2,1,3,0,3,2004,46,0,169000
43691,3725,3,1,0,1,0,7,1993,44,0,376500
43692,3183,1,2,0,3,0,4,1982,27,1,328800
43693,1709,1,2,1,3,0,1,2004,30,0,193900
43694,2213,5,1,0,2,1,10,1987,32,0,272300
43695,3017,4,2,1,3,1,3,1988,48,1,328700
43696,1712,5,1,0,1,0,3,2023,25,1,252700
43697,918,4,2,1,3,0,4,2006,30,0,152800
43698,3913,3,2,0,2,1,8,1999,8,0,471300
43699,3860,1,3,0,1,0,6,2025,41,0,414500
43700,2857,2,3,0,3,0,10,1993,12,0,349700
43701,3277,2,1,1,3,1,8,1993,18,1,389700
43702,2291,3,3,0,3,0,9,2019,12,1,334100
43703,2896,2,1,1,1,1,1,1977,36,0,281600
43704,3054,4,2,0,1,0,6,2022,19,0,388900
43705,1313,3,3,1,3,0,10,2009,46,0,178300
43706,2807,2,3,0,1,0,10,1983,28,0,304700
43707,2033,2,2,0,3,1,8,2007,40,1,243300
43708,1962,1,1,1,3,1,1,1991,24,0,216200
43709,836,4,2,1,3,0,9,1985,45,0,111100
43710,3065,2,1,0,2,1,1,1996,0,1,373500
43711,2279,1,1,0,2,1,7,2010,7,1,300400
43712,2335,1,1,0,1,0,4,2008,27,0,252000
43713,3027,2,2,0,1,0,4,1991,47,1,296200
43714,2340,5,1,0,2,1,6,1983,16,0,297000
43715,929,2,1,1,3,1,2,1983,8,0,140900
43716,3458,1,2,1,1,1,2,1984,37,0,340300
43717,2571,1,3,1,2,0,1,2008,39,0,272600
43718,3506,2,2,0,3,1,6,1985,29,1,381100
43719,1158,5,1,1,1,0,10,1975,47,1,138300
43720,3474,3,3,0,1,0,3,2004,24,1,401400
43721,3875,5,2,1,3,1,3,2024,30,1,487500
43722,2422,5,3,0,3,0,10,1998,8,1,354200
43723,2381,5,2,1,3,0,3,2016,27,0,321600
43724,3954,2,1,0,2,0,3,2025,31,0,435900
43725,1977,3,3,1,1,0,5,1982,48,0,198700
43726,1305,5,3,0,3,1,1,2021,32,0,210500
43727,2332,5,2,0,2,0,3,1977,21,1,282700
43728,1617,4,1,1,1,1,10,2023,9,0,278200
43729,1593,5,1,0,1,1,10,1995,27,1,229800
43730,1638,4,1,0,2,1,7,1988,22,1,221800
43731,1422,3,1,0,1,1,8,2008,12,1,224200
43732,3476,5,1,0,1,1,2,2014,21,0,423100
43733,896,1,2,0,3,1,9,2004,13,0,152100
43734,2763,2,1,0,1,0,2,1992,31,0,278800
43735,2105,1,1,0,2,1,2,1985,4,1,252500
43736,2524,5,2,1,1,1,5,1979,4,0,337400
43737,3666,5,1,1,3,1,10,1982,3,0,467100
43738,1398,4,2,0,1,0,7,2024,17,1,237300
43739,3781,3,3,0,1,1,5,1978,37,1,396600
43740,1228,1,1,0,3,0,6,2015,26,0,159800
43741,2366,5,3,0,1,1,6,1984,35,1,286100
43742,3997,2,1,1,1,0,7,1990,3,0,460200
43743,2124,2,2,1,2,1,5,2008,12,1,294400
43744,3390,3,3,1,3,0,1,1995,13,1,410500
43745,3214,1,3,1,1,1,4,1992,17,0,362900
43746,2652,4,3,1,3,1,1,2019,20,1,366200
43747,2567,4,1,0,1,0,3,2009,35,1,299200
43748,1868,4,2,0,1,1,8,2012,6,1,296800
43749,2316,4,1,0,2,1,1,1997,11,0,296100
43750,2139,2,1,0,1,1,8,1983,50,1,203900
43751,2899,2,2,0,1,0,10,1975,2,0,339900
43752,1363,5,1,0,1,0,2,1983,19,0,177800
43753,3346,5,3,0,1,0,10,2021,41,1,414100
43754,1776,1,2,1,3,1,6,1996,16,1,236600
43755,2141,1,1,0,3,0,6,1981,45,0,188600
43756,2233,3,3,1,1,0,2,1999,15,1,291800
43757,3170,2,3,0,2,1,8,2024,6,0,420000
43758,2414,3,1,0,2,0,8,2025,23,0,313900
43759,2384,4,3,1,2,0,9,2008,4,1,359400
43760,2053,5,2,0,2,1,6,1971,44,0,219300
43761,2167,5,2,1,1,0,6,2010,22,0,301700
43762,2194,3,2,1,3,0,3,1974,3,0,276900
43763,1355,3,2,1,2,1,4,1975,35,1,158000
43764,2070,2,2,1,1,0,2,1987,31,1,224500
43765,1018,4,3,0,1,1,2,2013,21,1,183300
43766,1333,1,1,1,2,1,5,1981,12,0,166300
43767,3489,1,3,0,2,1,5,1978,5,1,398400
43768,3366,3,3,0,3,0,7,1976,35,1,360100
43769,2295,3,2,0,2,0,10,2000,5,1,320000
43770,2173,3,3,0,3,0,9,1996,29,0,266800
43771,843,1,1,1,1,0,9,1992,34,0,94300
43772,864,5,1,1,3,1,6,2017,1,0,216900
43773,1045,5,1,0,1,1,5,1989,5,0,185000
43774,1786,1,3,1,1,0,5,2010,4,0,253600
43775,2408,5,2,1,2,1,10,2015,1,1,386300
43776,3942,2,1,0,1,0,7,1999,13,0,440700
43777,2524,3,1,1,2,0,4,2009,3,0,338900
43778,3005,4,2,1,3,0,4,2020,11,0,404000
43779,3785,4,2,0,2,0,3,1994,29,0,416000
43780,2298,5,1,0,2,0,4,2005,49,1,262300
43781,1848,1,1,1,3,1,1,2021,26,1,238800
43782,3672,2,1,0,1,0,6,1999,10,1,423200
43783,959,4,1,0,1,0,3,1996,8,1,165900
43784,3665,4,1,0,1,0,1,2010,15,0,429000
43785,1804,5,2,0,3,0,7,2009,26,0,258400
43786,2922,1,2,1,2,1,5,1988,5,0,347700
43787,2985,4,3,1,3,0,7,1970,23,0,345000
43788,2741,2,1,0,2,1,4,1989,1,1,338600
43789,1278,3,3,0,3,0,2,1978,17,0,163300
43790,3400,1,1,0,1,0,5,2010,1,1,408500
43791,2126,3,3,0,1,1,6,1987,28,0,248600
43792,1186,3,3,1,2,1,3,1989,24,0,167600
43793,1271,1,1,1,1,1,5,2000,35,0,141600
43794,1108,2,2,0,1,1,4,1970,50,1,84800
43795,3734,2,2,0,3,1,4,2010,50,1,393400
43796,1500,5,2,1,2,0,10,1998,5,1,266500
43797,3847,1,2,1,3,0,3,1984,30,0,391700
43798,2721,1,1,1,3,0,10,2010,45,1,298600
43799,2652,5,3,0,1,0,7,1987,24,1,330200
43800,3799,2,3,0,2,0,6,2016,1,0,472400
43801,2817,1,2,1,3,0,5,1973,46,0,257700
43802,1878,1,2,0,2,0,4,2014,8,1,255800
43803,1585,3,1,0,1,1,8,2001,43,1,187000
43804,2278,3,2,0,1,0,10,1990,17,1,287300
43805,3152,2,1,1,2,1,10,1981,13,0,366700
43806,901,3,3,1,2,1,10,1987,14,0,166100
43807,1574,3,2,1,3,1,2,1971,5,1,219900
43808,2031,2,2,0,3,0,6,2004,36,1,236100
43809,2138,2,1,1,3,0,2,2005,32,0,241800
43810,3920,5,2,0,2,1,7,1986,23,0,454500
43811,1371,1,1,0,3,1,3,2022,36,1,173100
43812,947,1,3,1,1,0,8,1996,20,1,144700
43813,2622,2,2,1,3,1,5,1987,4,1,338200
43814,1396,2,3,1,3,0,3,1983,23,0,171100
43815,1777,4,1,1,1,1,9,2017,26,0,260700
43816,1870,3,2,1,3,0,3,2001,28,0,234000
43817,3346,4,3,1,3,0,6,2006,25,0,412100
43818,954,1,2,1,2,0,4,1975,27,0,96900
43819,1029,2,3,1,2,0,8,1979,21,0,140400
43820,957,5,3,0,1,1,8,2024,11,0,218200
43821,1722,1,1,1,3,1,8,1978,9,0,215700
43822,3415,2,2,1,3,0,9,2015,21,1,422000
43823,1974,1,3,1,3,0,8,2005,6,1,283400
43824,3146,4,1,1,2,1,6,2005,12,0,403600
43825,3925,2,3,0,3,1,3,2021,15,0,472000
43826,2046,3,3,0,2,1,2,1973,5,0,256100
43827,1565,5,2,0,3,0,3,2007,42,0,200500
43828,3412,2,1,0,3,1,6,2001,19,1,397700
43829,1266,1,1,0,3,1,1,1997,33,0,131100
43830,1285,2,2,0,3,0,1,2003,44,1,138500
43831,2375,3,3,0,1,1,10,1973,43,1,252000
43832,1243,3,1,0,2,1,8,1995,8,1,202300
43833,2677,2,2,1,1,1,8,2022,44,0,311700
43834,1704,4,3,1,1,0,2,2001,14,0,245400
43835,3710,5,1,1,1,0,7,1992,50,1,400000
43836,2601,5,1,1,2,0,9,2017,26,1,357100
43837,1725,3,2,1,1,0,8,2016,3,1,283000
43838,2777,1,3,0,2,0,8,1999,28,1,313700
43839,1091,3,1,0,1,1,5,2006,1,1,199600
43840,2033,4,2,1,3,0,2,1996,38,1,245300
43841,2634,3,1,0,3,0,5,2007,3,1,351900
43842,1551,4,3,0,2,1,10,1997,32,0,216100
43843,2034,4,3,1,3,0,4,2012,34,1,276400
43844,3722,1,2,0,2,1,9,2002,21,0,417700
43845,1462,2,1,0,2,0,1,1991,25,0,157700
43846,2219,1,2,0,3,0,8,2018,46,0,240900
43847,3995,1,2,0,2,1,2,1977,46,1,375500
43848,2384,2,1,0,3,1,2,1977,48,0,212400
43849,1719,2,3,0,1,1,2,2008,44,0,186900
43850,1708,2,1,1,2,1,9,1975,29,0,190300
43851,923,1,3,0,1,1,10,1972,30,0,98300
43852,867,3,2,0,1,0,1,2012,37,1,120200
43853,1274,3,1,0,2,0,1,1994,6,1,187400
43854,1157,1,3,0,3,0,9,1988,41,0,119200
